Protein,logFC,AveExpr,t,P.Value,B,group_effect,group_pvalue,time_effect,time_pvalue,interaction_effect,interaction_pvalue,aic,bic,n_obs,test_method,adj.P.Val,Significant,Significance,Description,Gene,Protein Gene,UniProt_Accession,UniProt_Entry_Name,UniProt_Database
sp|P13591|NCAM1_HUMAN,0.11266324822493129,22.401052323134653,,0.28705719987130224,,0.11266324822493129,0.28705719987130224,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5761359293191629,False,Not significant,Neural cell adhesion molecule 1,NCAM1,NCAM1,P13591,NCAM1_HUMAN,SwissProt
sp|O75487|GPC4_HUMAN,0.17455599258216595,13.93939572752414,,0.28768784921057555,,0.17455599258216595,0.28768784921057555,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5768938401056396,False,Not significant,Glypican-4,GPC4,GPC4,O75487,GPC4_HUMAN,SwissProt
sp|O95202|LETM1_HUMAN,1.6838046962562065,6.333204726680878,,0.28973099387470863,,1.6838046962562065,0.28973099387470863,,,,,,,50,Mixed-effects model (Wald F-test on time),0.580480374371121,False,Not significant,Mitochondrial proton/calcium exchanger protein,LETM1,LETM1,O95202,LETM1_HUMAN,SwissProt
sp|Q7L9L4|MOB1B_HUMAN / sp|Q9H8S9|MOB1A_HUMAN,-0.5060511858815173,11.885573409808247,,0.2907333182453683,,-0.5060511858815173,0.2907333182453683,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5819771427563123,False,Not significant,MOB kinase activator 1B,MOB1B / MOB1A,MOB1B / MOB1A,Q7L9L4,,
sp|P20774|MIME_HUMAN,0.23223644703546203,17.488693619344666,,0.29104684676463316,,0.23223644703546203,0.29104684676463316,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5820199568221401,False,Not significant,Mimecan,OGN,OGN,P20774,MIME_HUMAN,SwissProt
sp|O00339|MATN2_HUMAN,0.2122618791562174,14.44536105324669,,0.291721643760021,,0.2122618791562174,0.291721643760021,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5820199568221401,False,Not significant,Matrilin-2,MATN2,MATN2,O00339,MATN2_HUMAN,SwissProt
sp|P22234|PUR6_HUMAN,-0.3784705551500932,12.867558512861256,,0.29201091383873934,,-0.3784705551500932,0.29201091383873934,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5820199568221401,False,Not significant,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,PAICS,PAICS,P22234,PUR6_HUMAN,SwissProt
sp|P11233|RALA_HUMAN,-0.32752579926248604,14.727060446266771,,0.292122886546908,,-0.32752579926248604,0.292122886546908,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5820199568221401,False,Not significant,Ras-related protein Ral-A,RALA,RALA,P11233,RALA_HUMAN,SwissProt
sp|P04843|RPN1_HUMAN,-0.28363166704508275,14.600218190916475,,0.29224237457933977,,-0.28363166704508275,0.29224237457933977,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5820199568221401,False,Not significant,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1,RPN1,P04843,RPN1_HUMAN,SwissProt
sp|P08254|MMP3_HUMAN,0.32486865047838476,11.383540962508578,,0.2922863379655046,,0.32486865047838476,0.2922863379655046,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5820199568221401,False,Not significant,Stromelysin-1,MMP3,MMP3,P08254,MMP3_HUMAN,SwissProt
sp|Q13093|PAFA_HUMAN,0.3035674349827289,15.263499895570591,,0.2926522936361326,,0.3035674349827289,0.2926522936361326,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5822401653493737,False,Not significant,Platelet-activating factor acetylhydrolase,PLA2G7,PLA2G7,Q13093,PAFA_HUMAN,SwissProt
sp|P20339|RAB5A_HUMAN,-0.35765549258544277,14.109898715878176,,0.29337558448909445,,-0.35765549258544277,0.29337558448909445,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Ras-related protein Rab-5A,RAB5A,RAB5A,P20339,RAB5A_HUMAN,SwissProt
sp|P53396|ACLY_HUMAN,0.19545080120285835,14.757739601454755,,0.29339313678609413,,0.19545080120285835,0.29339313678609413,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,ATP-citrate synthase,ACLY,ACLY,P53396,ACLY_HUMAN,SwissProt
sp|P63096|GNAI1_HUMAN,-0.17177354718920895,17.276513041403106,,0.2942924424238681,,-0.17177354718920895,0.2942924424238681,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Guanine nucleotide-binding protein G(i) subunit alpha-1,GNAI1,GNAI1,P63096,GNAI1_HUMAN,SwissProt
sp|Q709C8|VP13C_HUMAN,-0.48075739368622444,11.846159251077333,,0.29437360395764794,,-0.48075739368622444,0.29437360395764794,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Intermembrane lipid transfer protein VPS13C,VPS13C,VPS13C,Q709C8,VP13C_HUMAN,SwissProt
sp|P04839|CY24B_HUMAN,-0.43365073701832657,14.67210817322433,,0.29451976442813077,,-0.43365073701832657,0.29451976442813077,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Cytochrome b-245 heavy chain,CYBB,CYBB,P04839,CY24B_HUMAN,SwissProt
sp|Q92752|TENR_HUMAN,-0.33435588313721204,15.988852182311444,,0.294661145422347,,-0.33435588313721204,0.294661145422347,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Tenascin-R,TNR,TNR,Q92752,TENR_HUMAN,SwissProt
sp|P02750|A2GL_HUMAN,0.5396232739777366,15.683728751838068,,0.29488740322036233,,0.5396232739777366,0.29488740322036233,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Leucine-rich alpha-2-glycoprotein,LRG1,LRG1,P02750,A2GL_HUMAN,SwissProt
sp|Q04771|ACVR1_HUMAN,-0.5474410269053546,10.318434994132106,,0.2948996390060022,,-0.5474410269053546,0.2948996390060022,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Activin receptor type-1,ACVR1,ACVR1,Q04771,ACVR1_HUMAN,SwissProt
sp|P02671|FIBA_HUMAN,0.8376712884993565,23.409698042073646,,0.29541638098857037,,0.8376712884993565,0.29541638098857037,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Fibrinogen alpha chain,FGA,FGA,P02671,FIBA_HUMAN,SwissProt
sp|Q9Y6I9|TX264_HUMAN,-0.9344703729656487,9.556493529189938,,0.2956489034470181,,-0.9344703729656487,0.2956489034470181,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Testis-expressed protein 264,TEX264,TEX264,Q9Y6I9,TX264_HUMAN,SwissProt
sp|P55290|CAD13_HUMAN,0.1554311911753826,16.357518408140788,,0.2956590691660027,,0.1554311911753826,0.2956590691660027,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Cadherin-13,CDH13,CDH13,P55290,CAD13_HUMAN,SwissProt
sp|Q8N699|MYCT1_HUMAN,-0.42562882207721203,16.224742184377096,,0.295785874812505,,-0.42562882207721203,0.295785874812505,,,,,,,50,Mixed-effects model (Wald F-test on time),0.58237633382773,False,Not significant,Myc target protein 1,MYCT1,MYCT1,Q8N699,MYCT1_HUMAN,SwissProt
sp|P54577|SYYC_HUMAN,-0.5442779661939258,10.990632076816883,,0.29622552187776896,,-0.5442779661939258,0.29622552187776896,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5827387315628242,False,Not significant,"Tyrosine--tRNA ligase, cytoplasmic",YARS1,YARS1,P54577,SYYC_HUMAN,SwissProt
sp|P25686|DNJB2_HUMAN,0.5649594448542004,10.013751858533716,,0.29661637906710914,,0.5649594448542004,0.29661637906710914,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5829871648264651,False,Not significant,DnaJ homolog subfamily B member 2,DNAJB2,DNAJB2,P25686,DNJB2_HUMAN,SwissProt
sp|Q9HBH0|RHOF_HUMAN,0.21875613201587069,12.611145168082295,,0.29686320103663416,,0.21875613201587069,0.29686320103663416,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5829871648264651,False,Not significant,Rho-related GTP-binding protein RhoF,RHOF,RHOF,Q9HBH0,RHOF_HUMAN,SwissProt
sp|Q13214|SEM3B_HUMAN,0.26677078852735014,11.95178101309002,,0.29751191964547896,,0.26677078852735014,0.29751191964547896,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5837583277036936,False,Not significant,Semaphorin-3B,SEMA3B,SEMA3B,Q13214,SEM3B_HUMAN,SwissProt
sp|A0A0B4J1U7|HV601_HUMAN,0.2619423396317805,15.091184585856608,,0.2980944352324777,,0.2619423396317805,0.2980944352324777,,,,,,,50,Mixed-effects model (Wald F-test on time),0.584398376896001,False,Not significant,Immunoglobulin heavy variable 6-1,IGHV6-1,IGHV6-1,A0A0B4J1U7,HV601_HUMAN,SwissProt
sp|P78371|TCPB_HUMAN,0.24421231131071858,16.176998990965618,,0.29880710457093396,,0.24421231131071858,0.29880710457093396,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5852922666853345,False,Not significant,T-complex protein 1 subunit beta,CCT2,CCT2,P78371,TCPB_HUMAN,SwissProt
sp|P04792|HSPB1_HUMAN,-0.41796613415150313,14.206386704403824,,0.2992519011075005,,-0.41796613415150313,0.2992519011075005,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5856075028436111,False,Not significant,Heat shock protein beta-1,HSPB1,HSPB1,P04792,HSPB1_HUMAN,SwissProt
sp|P01619|KV320_HUMAN,0.2551938941430431,21.213806483856292,,0.2994817317173906,,0.2551938941430431,0.2994817317173906,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5856075028436111,False,Not significant,Immunoglobulin kappa variable 3-20,IGKV3-20,IGKV3-20,P01619,KV320_HUMAN,SwissProt
sp|Q6UWH4|GAK1B_HUMAN,0.46505778260017705,14.064416395652747,,0.30049155755385243,,0.46505778260017705,0.30049155755385243,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5870786214419739,False,Not significant,Golgi-associated kinase 1B,GASK1B,GASK1B,Q6UWH4,GAK1B_HUMAN,SwissProt
sp|O95965|ITGBL_HUMAN,-0.16420106967150153,15.984595770567983,,0.3019473756982276,,-0.16420106967150153,0.3019473756982276,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5886180506377947,False,Not significant,Integrin beta-like protein 1,ITGBL1,ITGBL1,O95965,ITGBL_HUMAN,SwissProt
sp|Q14165|MLEC_HUMAN,-0.28746596342937064,12.058004248735761,,0.30203436304200726,,-0.28746596342937064,0.30203436304200726,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5886180506377947,False,Not significant,Malectin,MLEC,MLEC,Q14165,MLEC_HUMAN,SwissProt
sp|O15240|VGF_HUMAN,0.19751435076481266,14.520444273056432,,0.30205399966939467,,0.19751435076481266,0.30205399966939467,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5886180506377947,False,Not significant,Neurosecretory protein VGF,VGF,VGF,O15240,VGF_HUMAN,SwissProt
sp|P61020|RAB5B_HUMAN,-0.2838196671970961,14.43342000414796,,0.3029408650663763,,-0.2838196671970961,0.3029408650663763,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894026597195016,False,Not significant,Ras-related protein Rab-5B,RAB5B,RAB5B,P61020,RAB5B_HUMAN,SwissProt
sp|O95633|FSTL3_HUMAN,-0.24268875719417907,12.643825727693288,,0.3032228159622974,,-0.24268875719417907,0.3032228159622974,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894026597195016,False,Not significant,Follistatin-related protein 3,FSTL3,FSTL3,O95633,FSTL3_HUMAN,SwissProt
sp|Q1KMD3|HNRL2_HUMAN,-0.3675722662547175,14.157270784330501,,0.3033633203208582,,-0.3675722662547175,0.3033633203208582,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894026597195016,False,Not significant,Heterogeneous nuclear ribonucleoprotein U-like protein 2,HNRNPUL2,HNRNPUL2,Q1KMD3,HNRL2_HUMAN,SwissProt
sp|P06310|KV230_HUMAN,-0.1120045338763091,21.369367515359027,,0.30349066776784867,,-0.1120045338763091,0.30349066776784867,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894026597195016,False,Not significant,Immunoglobulin kappa variable 2-30,IGKV2-30,IGKV2-30,P06310,KV230_HUMAN,SwissProt
sp|Q9Y210|TRPC6_HUMAN,-0.5890060693625543,11.89518983996897,,0.3037859475425886,,-0.5890060693625543,0.3037859475425886,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894512489005,False,Not significant,Short transient receptor potential channel 6,TRPC6,TRPC6,Q9Y210,TRPC6_HUMAN,SwissProt
sp|P32004|L1CAM_HUMAN,0.16796910881561403,17.736093957651715,,0.3042705088046413,,0.16796910881561403,0.3042705088046413,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894512489005,False,Not significant,Neural cell adhesion molecule L1,L1CAM,L1CAM,P32004,L1CAM_HUMAN,SwissProt
sp|Q15942|ZYX_HUMAN,-0.3561712337113619,17.911003729592938,,0.30429128068240724,,-0.3561712337113619,0.30429128068240724,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894512489005,False,Not significant,Zyxin,ZYX,ZYX,Q15942,ZYX_HUMAN,SwissProt
sp|O14617|AP3D1_HUMAN,-1.2910283422368425,8.939861947874006,,0.3053388840816986,,-1.2910283422368425,0.3053388840816986,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,AP-3 complex subunit delta-1,AP3D1,AP3D1,O14617,AP3D1_HUMAN,SwissProt
sp|A0A087WSY6|KVD15_HUMAN,0.5714403734031321,18.23667860408797,,0.30576369718976504,,0.5714403734031321,0.30576369718976504,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Immunoglobulin kappa variable 3D-15,IGKV3D-15,IGKV3D-15,A0A087WSY6,KVD15_HUMAN,SwissProt
sp|Q99941|ATF6B_HUMAN,-0.3835349316407167,11.869395819936173,,0.3058687876564496,,-0.3835349316407167,0.3058687876564496,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Cyclic AMP-dependent transcription factor ATF-6 beta,ATF6B,ATF6B,Q99941,ATF6B_HUMAN,SwissProt
sp|P49257|LMAN1_HUMAN,-0.46852472782274196,12.311229990361255,,0.3060174730016312,,-0.46852472782274196,0.3060174730016312,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Protein ERGIC-53,LMAN1,LMAN1,P49257,LMAN1_HUMAN,SwissProt
sp|P31939|PUR9_HUMAN,-0.40274717534998694,13.211225594507038,,0.3061264157982084,,-0.40274717534998694,0.3061264157982084,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Bifunctional purine biosynthesis protein ATIC,ATIC,ATIC,P31939,PUR9_HUMAN,SwissProt
sp|O60664|PLIN3_HUMAN,-0.20682863187066963,14.23546972545869,,0.30618524408989123,,-0.20682863187066963,0.30618524408989123,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Perilipin-3,PLIN3,PLIN3,O60664,PLIN3_HUMAN,SwissProt
sp|P05387|RLA2_HUMAN,0.15181946242206273,15.244869102803207,,0.30649467200863173,,0.15181946242206273,0.30649467200863173,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Large ribosomal subunit protein P2,RPLP2,RPLP2,P05387,RLA2_HUMAN,SwissProt
sp|P35241|RADI_HUMAN,-0.16108858689890582,18.145544184240208,,0.30652948770389643,,-0.16108858689890582,0.30652948770389643,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Radixin,RDX,RDX,P35241,RADI_HUMAN,SwissProt
sp|Q8WUJ3|CEMIP_HUMAN,-0.24572947899872694,14.681259231901096,,0.3067191054035141,,-0.24572947899872694,0.3067191054035141,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Cell migration-inducing and hyaluronan-binding protein,CEMIP,CEMIP,Q8WUJ3,CEMIP_HUMAN,SwissProt
sp|P06331|HV434_HUMAN,0.3203226600568992,19.09209452235302,,0.3068937041466931,,0.3203226600568992,0.3068937041466931,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Immunoglobulin heavy variable 4-34,IGHV4-34,IGHV4-34,P06331,HV434_HUMAN,SwissProt
sp|O43149|ZZEF1_HUMAN,-0.40973519235806893,10.546313536581968,,0.30713710336854394,,-0.40973519235806893,0.30713710336854394,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5894550468689228,False,Not significant,Zinc finger ZZ-type and EF-hand domain-containing protein 1,ZZEF1,ZZEF1,O43149,ZZEF1_HUMAN,SwissProt
sp|Q96Q06|PLIN4_HUMAN,0.37474436116447635,11.915769391293162,,0.3078115229263616,,0.37474436116447635,0.3078115229263616,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5902525418604747,False,Not significant,Perilipin-4,PLIN4,PLIN4,Q96Q06,PLIN4_HUMAN,SwissProt
sp|Q8NG11|TSN14_HUMAN,-0.3072741778444259,13.662923109489832,,0.3083223249035707,,-0.3072741778444259,0.3083223249035707,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Tetraspanin-14,TSPAN14,TSPAN14,Q8NG11,TSN14_HUMAN,SwissProt
sp|P30086|PEBP1_HUMAN,-0.36838823686412986,12.68222897487382,,0.30888270188772554,,-0.36838823686412986,0.30888270188772554,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Phosphatidylethanolamine-binding protein 1,PEBP1,PEBP1,P30086,PEBP1_HUMAN,SwissProt
sp|Q5H9R7|PP6R3_HUMAN,0.7389791600244073,9.838557361281111,,0.30892272361234874,,0.7389791600244073,0.30892272361234874,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Serine/threonine-protein phosphatase 6 regulatory subunit 3,PPP6R3,PPP6R3,Q5H9R7,PP6R3_HUMAN,SwissProt
sp|Q8ND76|CCNY_HUMAN,1.751950593725236,8.860884965670156,,0.30933550050978714,,1.751950593725236,0.30933550050978714,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Cyclin-Y,CCNY,CCNY,Q8ND76,CCNY_HUMAN,SwissProt
sp|P09493|TPM1_HUMAN,-0.3059261657074686,18.217451347460095,,0.309523706805458,,-0.3059261657074686,0.309523706805458,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Tropomyosin alpha-1 chain,TPM1,TPM1,P09493,TPM1_HUMAN,SwissProt
sp|O43765|SGTA_HUMAN,0.3257723645760791,13.870253989938297,,0.31008534771056667,,0.3257723645760791,0.31008534771056667,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,SGTA,SGTA,O43765,SGTA_HUMAN,SwissProt
sp|Q8TF42|UBS3B_HUMAN,-0.36213088430931023,14.792734892835758,,0.3101098386617624,,-0.36213088430931023,0.3101098386617624,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Ubiquitin-associated and SH3 domain-containing protein B,UBASH3B,UBASH3B,Q8TF42,UBS3B_HUMAN,SwissProt
sp|P02649|APOE_HUMAN,0.18696518865136508,25.213973865097227,,0.3101333023470944,,0.18696518865136508,0.3101333023470944,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5907300997087512,False,Not significant,Apolipoprotein E,APOE,APOE,P02649,APOE_HUMAN,SwissProt
sp|P62140|PP1B_HUMAN,-0.14386477012228624,14.327712842330797,,0.31070858470966806,,-0.14386477012228624,0.31070858470966806,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5911499756183745,False,Not significant,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,PPP1CB,PPP1CB,P62140,PP1B_HUMAN,SwissProt
sp|O75367|H2AY_HUMAN,-0.8721853902741689,14.248966035425864,,0.31087228980983816,,-0.8721853902741689,0.31087228980983816,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5911499756183745,False,Not significant,Core histone macro-H2A.1,MACROH2A1,MACROH2A1,O75367,H2AY_HUMAN,SwissProt
sp|Q9Y3Q8|T22D4_HUMAN,0.5678874647020274,10.61052619482732,,0.3123280241178251,,0.5678874647020274,0.3123280241178251,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5934232458238677,False,Not significant,TSC22 domain family protein 4,TSC22D4,TSC22D4,Q9Y3Q8,T22D4_HUMAN,SwissProt
sp|Q86WI1|PKHL1_HUMAN,-0.10131004578904554,19.891244945890485,,0.31375325404241233,,-0.10131004578904554,0.31375325404241233,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5949304081402008,False,Not significant,Fibrocystin-L,PKHD1L1,PKHD1L1,Q86WI1,PKHL1_HUMAN,SwissProt
sp|Q8NBJ4|GOLM1_HUMAN,0.1478383908545588,18.67284928323729,,0.31379067734850713,,0.1478383908545588,0.31379067734850713,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5949304081402008,False,Not significant,Golgi membrane protein 1,GOLM1,GOLM1,Q8NBJ4,GOLM1_HUMAN,SwissProt
sp|Q9HCM3|K1549_HUMAN,-0.3299659962803487,12.753992153998055,,0.3141258759004559,,-0.3299659962803487,0.3141258759004559,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5949304081402008,False,Not significant,UPF0606 protein KIAA1549,KIAA1549,KIAA1549,Q9HCM3,K1549_HUMAN,SwissProt
sp|Q99816|TS101_HUMAN,-0.2648903166708552,12.830506415468243,,0.31416500500035166,,-0.2648903166708552,0.31416500500035166,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5949304081402008,False,Not significant,Tumor susceptibility gene 101 protein,TSG101,TSG101,Q99816,TS101_HUMAN,SwissProt
sp|P15311|EZRI_HUMAN,-0.1653363055062314,18.013210816451185,,0.31463656424714925,,-0.1653363055062314,0.31463656424714925,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5953289348410791,False,Not significant,Ezrin,EZR,EZR,P15311,EZRI_HUMAN,SwissProt
sp|Q9H1B5|XYLT2_HUMAN,-0.2680400477562275,19.042544736459735,,0.3156196831188276,,-0.2680400477562275,0.3156196831188276,,,,,,,50,Mixed-effects model (Wald F-test on time),0.5966939282843507,False,Not significant,Xylosyltransferase 2,XYLT2,XYLT2,Q9H1B5,XYLT2_HUMAN,SwissProt
